shiptype,Length,Breadth,Draught,SOG,TotalDistance,Duration,Route,Direct
71,125,22,7.250626,13.230807,532.769633,4625,KIE_GDY,0
79,151,24,8.3,10.961894,408.384172,1968,KIE_GDY,0
71,125,22,7.378137,14.385399,517.416489,2794,KIE_GDY,0
79,151,23,7.7,9.072102,412.750735,2394,KIE_GDY,0
71,125,22,7.293021,14.941587,529.548259,3296,KIE_GDY,0
79,151,24,8,12.018783,399.285711,1764,KIE_GDY,0
71,125,22,7.322248,15.080016,532.83059,3531,KIE_GDY,0
71,151,24,7.8,10.607314,411.273773,2046,KIE_GDY,0
71,154,24,9.2,14.516951,387.385111,1448,KIE_GDY,1
70,81,12,3.3,8.356971,405.869934,2584,KIE_GDY,1
70,82,13,3.94,8.456603,1388.548868,15898,KIE_GDY,0
70,74,12,2.6,8.401255,373.545268,2531,KIE_GDY,1
71,154,24,9.4,11.347442,389.304857,1888,KIE_GDY,1
71,154,24,8.8,15.84303,392.97736,1345,KIE_GDY,1
70,88,13,3.962598,10.523405,628.969926,6630,KIE_GDY,0
70,89,13,4.180313,8.701274,394.497444,2424,KIE_GDY,1
70,89,13,5.588015,10.621221,386.125165,1953,KIE_GDY,1
71,155,25,8.5,13.804069,384.206625,1507,KIE_GDY,1
71,155,25,9,15.870211,380.87078,1307,KIE_GDY,1
71,154,24,8.997471,16.095258,388.066932,1300,KIE_GDY,1
71,155,25,9.4,12.088415,395.194369,1742,KIE_GDY,1
71,148,23,8.02,14.6031,395.918761,1439,KIE_GDY,1
71,155,25,9.2,11.205536,397.721709,1878,KIE_GDY,1
71,155,25,9.2,11.175985,385.096323,1869,KIE_GDY,1
71,155,25,8.477639,16.344268,377.838392,1267,KIE_GDY,1
71,155,25,9.1,14.692413,380.977941,1405,KIE_GDY,1
71,155,25,8.452946,11.054722,384.931165,1881,KIE_GDY,1
71,155,25,9.3,16.181219,389.387076,1280,KIE_GDY,1
71,155,25,9.2,15.731483,387.335343,1335,KIE_GDY,1
71,155,25,9,14.536969,396.664626,1454,KIE_GDY,1
71,155,25,8.3,13.465264,393.153054,1568,KIE_GDY,1
71,155,25,8.8,16.746834,378.73169,1243,KIE_GDY,1
71,155,25,9.1,14.868876,385.742491,1411,KIE_GDY,1
70,82,11,2.800609,7.873767,371.626672,3635,KIE_GDY,1
71,155,25,9,12.599219,391.739948,1668,KIE_GDY,1
71,155,25,9.1,13.647502,390.546757,1519,KIE_GDY,1
71,154,24,9.1,13.856055,390.023649,1518,KIE_GDY,1
71,155,25,9.4,11.488126,394.815357,1834,KIE_GDY,1
71,154,24,8.9,13.115385,393.317097,1669,KIE_GDY,1
71,155,25,8.5,10.437165,396.553746,2021,KIE_GDY,1
71,155,25,8.9,10.473469,391.028587,2012,KIE_GDY,1
70,88,12,3.769983,9.696859,1016.276732,10500,KIE_GDY,0
71,155,25,9.3,10.473668,393.352347,2003,KIE_GDY,1
71,155,25,9.5,10.533488,390.74396,1978,KIE_GDY,1
72,142,20,6.8,14.823961,384.046057,1409,KIE_GDY,1
71,155,25,9.4,11.220975,388.646431,1854,KIE_GDY,1
70,82,13,3.4,9.175099,381.11084,2244,KIE_GDY,1
71,155,25,9.5,10.926359,387.301429,1905,KIE_GDY,1
71,155,25,9,10.245429,390.962345,2054,KIE_GDY,1
71,155,25,8.5,11.908322,393.734383,1766,KIE_GDY,1
71,155,25,9.4,12.773094,387.449975,1612,KIE_GDY,1
71,155,25,9,13.147854,383.480874,1590,KIE_GDY,1
71,155,25,9.618655,12.947365,387.592288,1616,KIE_GDY,1
71,155,25,9.258409,14.225601,386.263305,1456,KIE_GDY,1
71,155,25,9.3,14.04781,386.431949,1484,KIE_GDY,1
71,155,25,8.4,16.160705,388.926528,1302,KIE_GDY,1
71,155,25,9.504982,15.537303,376.615437,1333,KIE_GDY,1
70,88,13,3.955972,9.047631,515.258768,4559,KIE_GDY,0
80,160,26,8.03,15.686866,199.101439,2594,KIE_GDY,1
71,169,24,8.39,13.191982,388.905226,1518,KIE_GDY,1
71,171,26,8.39,15.671399,395.407514,1343,KIE_GDY,1
81,144,22,7.79,11.316972,404.023115,1902,KIE_GDY,0
80,160,26,8.03,15.62536,400.041079,1382,KIE_GDY,0
71,169,24,8.39,15.61082,395.144572,1362,KIE_GDY,1
70,74,12,2.8,8.738045,387.627993,2402,KIE_GDY,1
70,90,14,5.971537,9.538374,437.317633,7710,KIE_GDY,0
79,88,14,5.1,9.571305,396.160688,2247,KIE_GDY,1
71,151,23,8.3,11.793376,395.74738,1820,KIE_GDY,1
70,89,13,4.1,9.611474,399.067807,2232,KIE_GDY,1
70,89,13,4.8,10.37139,392.6773,2048,KIE_GDY,1
71,154,24,9.1,13.58038,397.806371,1560,KIE_GDY,1
70,74,12,2.6,9.489362,371.21979,2155,KIE_GDY,1
70,81,12,5.101281,9.084227,1372.530814,13045,KIE_GDY,0
71,169,24,8.39,14.830662,395.197249,1437,KIE_GDY,1
80,70,12,3.65,9.29962,381.46723,2231,KIE_GDY,1
71,171,26,8.39,15.008075,370.628652,1405,KIE_GDY,1
71,169,24,8.39,12.994949,399.278522,1564,KIE_GDY,1
69,176,22,6.183938,9.53437,410.174573,2264,KIE_GDY,0
71,171,26,7.902768,16.101977,358.624155,1296,KIE_GDY,1
89,162,28,7.418346,10.37749,529.23329,5204,KIE_GDY,0
71,169,24,8.696729,15.65932,384.630473,1330,KIE_GDY,1
71,155,25,9.3,11.253859,389.583541,1866,KIE_GDY,1
71,155,25,9.1,14.79707,397.120841,1433,KIE_GDY,1
79,88,13,4,10.153959,373.420341,1992,KIE_GDY,1
70,88,12,3.762044,9.675124,1329.307466,11331,KIE_GDY,0
70,88,13,3.2,9.525808,401.282147,2200,KIE_GDY,1
70,90,14,5.971537,9.538374,437.317633,7710,KIE_GDY,0
79,88,13,4.1,11.199171,387.801411,1837,KIE_GDY,1
71,154,24,9.4,11.347442,389.304857,1888,KIE_GDY,1
71,151,22,7.983333,14.068371,434.006909,3185,KIE_GDY,0
70,89,13,4.180313,8.701274,394.497444,2424,KIE_GDY,1
79,88,13,4,10.679558,381.828944,1909,KIE_GDY,1
70,89,13,5.588015,10.621221,384.739942,1953,KIE_GDY,1
71,151,22,8.131811,14.81686,459.344077,2840,KIE_GDY,0
79,88,13,4,9.625798,386.585471,2151,KIE_GDY,1
71,151,22,7.8,15.056778,450.005766,2723,KIE_GDY,0
71,155,25,9.2,10.744444,393.881022,1925,KIE_GDY,1
71,155,25,8.531703,12.973103,385.692626,1599,KIE_GDY,1
79,88,13,3.9,11.031525,383.198429,1880,KIE_GDY,1
71,151,22,7.9,14.795332,513.583483,3485,KIE_GDY,0
70,90,13,3.2,10.176176,396.941039,2079,KIE_GDY,1
71,154,24,9.2,14.516951,386.690872,1448,KIE_GDY,1
79,89,13,3.6,8.956174,401.45276,2403,KIE_GDY,1
71,154,24,8.997471,16.095258,388.066932,1300,KIE_GDY,1
70,81,12,3.3,8.356971,405.869934,2584,KIE_GDY,1
80,160,26,8.03,15.686866,199.101439,2594,KIE_GDY,1
80,160,26,8.03,15.62536,400.041079,1382,KIE_GDY,0
79,88,13,4.1,11.378216,377.40697,1796,KIE_GDY,1
70,90,13,5.1,9.163305,390.141241,2291,KIE_GDY,1
70,82,12,5,9.567713,386.914737,2152,KIE_GDY,1
71,154,24,8.8,15.84303,392.97736,1345,KIE_GDY,1
70,82,12,3.3,8.764943,398.04864,2432,KIE_GDY,1
71,154,24,9.1,13.856055,390.023649,1518,KIE_GDY,1
71,154,24,8.9,13.115385,393.317097,1669,KIE_GDY,1
71,151,22,7.616028,13.827352,436.7326,3392,KIE_GDY,0
70,108,17,4.6,9.763363,410.496008,2162,KIE_GDY,1
70,82,13,3.4,9.175099,380.412674,2244,KIE_GDY,1
70,82,12,4,10.04502,401.1833,2172,KIE_GDY,1
71,151,22,8,13.290966,377.875818,1587,KIE_GDY,1
70,95,13,4.322865,10.237916,427.550354,10681,KIE_GDY,0
70,88,13,3.955972,9.047631,515.258768,4559,KIE_GDY,0
70,75,13,4.81524,8.716237,388.868798,2352,KIE_GDY,1
70,82,12,4.87,11.436412,406.167023,1835,KIE_GDY,1
70,82,12,4.87,10.373413,365.116914,1936,KIE_GDY,1
70,90,15,5.7,9.629683,398.267753,2190,KIE_GDY,1
70,88,13,3.2,10.320453,392.052295,2044,KIE_GDY,1
70,74,12,2.8,8.738045,385.291527,2402,KIE_GDY,1
70,74,12,2.6,8.401255,373.545268,2531,KIE_GDY,1
70,88,13,3.962598,10.523405,622.305348,6630,KIE_GDY,0
72,145,23,7.055348,11.880541,1145.791334,7427,KIE_GDY,0
71,151,23,8.3,11.793376,395.74738,1820,KIE_GDY,1
70,89,13,4.1,9.611474,399.067807,2232,KIE_GDY,1
71,149,23,7.967316,14.417177,395.699398,1448,KIE_GDY,1
70,75,13,4.2,9.55032,388.09895,2241,KIE_GDY,1
70,89,13,4.8,10.37139,391.288311,2048,KIE_GDY,1
71,149,23,8.3,11.453728,386.136277,1815,KIE_GDY,1
71,154,24,9.1,13.58038,396.420289,1560,KIE_GDY,1
71,149,23,7.233792,15.703593,504.263029,3131,KIE_GDY,0
71,169,27,9.5,13.97942,397.246665,1563,KIE_GDY,1
79,83,13,3.8,10.093377,391.170863,2047,KIE_GDY,1
70,74,12,2.6,9.489362,371.21979,2155,KIE_GDY,1
70,104,20,3.8,7.737672,380.318781,2694,KIE_GDY,1
70,89,13,3.9,10.816605,378.068339,1881,KIE_GDY,1
79,151,24,8.2,7.345562,467.369383,3397,KIE_GDY,0
71,125,22,7.4,13.112247,394.065339,1616,KIE_GDY,1
71,134,21,6.5,14.094157,385.083814,1451,KIE_GDY,1
71,125,22,7.1,11.220952,391.12218,1838,KIE_GDY,1
79,151,24,7.8,13.424177,393.032683,1565,KIE_GDY,0
70,82,12,4.87,10.395223,388.415909,1980,KIE_GDY,1
70,82,13,3.94,8.456603,1380.49762,15898,KIE_GDY,0
81,144,22,7.79,11.316972,401.941993,1902,KIE_GDY,0
71,148,23,8.02,13.305255,549.900894,5546,KIE_GDY,0
71,148,23,8.02,14.6031,395.033792,1439,KIE_GDY,1
71,148,23,8.813871,13.412058,508.267862,8098,KIE_GDY,0
71,148,23,8.342823,15.303427,690.537184,6946,KIE_GDY,0
71,148,23,8.17483,13.800162,461.824126,8608,KIE_GDY,0
0,0,0,5.300479,14.860666,401.486916,1519,KIE_GDY,0
70,111,14,5.8,9.704345,381.698657,2095,KIE_GDY,1
70,88,12,4.4,9.388878,402.365014,2241,KIE_GDY,1
79,151,24,7.6,10.915564,412.439539,1963,KIE_GDY,0
79,100,13,3.8,7.505205,410.244595,2888,KIE_GDY,1
79,151,24,8.1,10.511382,411.864299,2071,KIE_GDY,0
79,151,24,7.664599,9.007471,398.115696,2523,KIE_GDY,0
71,125,22,7.27559,13.694364,545.033335,2838,KIE_GDY,0
79,151,24,7.004534,14.214984,399.728135,1507,KIE_GDY,0
71,125,22,7.004241,14.489168,566.188101,2732,KIE_GDY,0
71,125,22,7.250626,13.230807,532.328858,3465,KIE_GDY,0
71,125,22,7.151024,15.370963,527.040737,2959,KIE_GDY,0
79,151,24,8.3,10.961894,407.251425,1968,KIE_GDY,0
71,125,22,7.378137,14.385399,513.629088,2794,KIE_GDY,0
71,125,22,7.462672,12.197004,583.245827,3304,KIE_GDY,0
79,151,23,7.7,9.072102,412.750735,2394,KIE_GDY,0
71,125,22,7.293021,14.941587,525.781318,3268,KIE_GDY,0
79,151,24,8,12.018783,397.639094,1764,KIE_GDY,0
71,125,22,7.322248,15.080016,530.135225,2710,KIE_GDY,0
71,151,24,7.8,10.607314,411.273773,2024,KIE_GDY,0
70,87,13,3.8,9.945786,402.694986,2158,KIE_GDY,1
70,104,20,3.6,7.996979,386.825137,2605,KIE_GDY,1
71,147,23,8.7,14.128196,393.74604,1492,KIE_GDY,1
70,83,13,5.4,9.843912,389.291793,2125,KIE_GDY,1
70,104,20,3.8,5.102841,392.899612,4191,KIE_GDY,1
79,128,16,6.9,11.694855,386.447196,1790,KIE_GDY,1
70,87,13,3.7,10.549304,387.218099,1985,KIE_GDY,1
70,99,19,4.936716,13.938885,540.61952,2921,KIE_GDY,0
71,148,23,8.02,12.816713,456.601469,3123,KIE_GDY,0
79,65,11,2.308185,9.317544,388.367729,2243,KIE_GDY,1
79,81,11,2.7,8.873696,399.938767,2371,KIE_GDY,1
70,82,11,3.8,9.023228,381.022716,2271,KIE_GDY,1
71,125,22,7.2,9.735112,423.754408,2283,KIE_GDY,1
71,134,22,7.28,11.522843,184.613097,12178,KIE_GDY,1
71,134,22,7.28,6.847672,408.129871,3112,KIE_GDY,0
71,134,22,7.28,7.453865,393.936637,2996,KIE_GDY,0
71,134,22,7.28,10.35392,402.686736,1994,KIE_GDY,0
71,134,22,7.28,10.173782,408.294768,2159,KIE_GDY,0
80,117,18,6.205231,11.968571,374.087143,1801,KIE_GDY,1
71,151,23,8.182447,15.481233,388.725043,1365,KIE_GDY,1
70,82,11,3.8,9.332413,377.778212,2219,KIE_GDY,1
70,82,12,2.8,9.378407,371.976907,2216,KIE_GDY,1
71,168,26,8.5,13.031654,404.521607,1618,KIE_GDY,1
71,150,23,8.004111,15.414783,482.852719,5353,KIE_GDY,0
70,82,12,3.890979,8.392661,392.072737,2480,KIE_GDY,1
70,94,16,7.386478,9.771592,394.260045,2157,KIE_GDY,1
70,82,11,2.800609,7.873767,371.626672,2527,KIE_GDY,1
79,88,13,3.3,9.791614,409.96462,2140,KIE_GDY,1
70,82,12,2.566294,6.986498,375.620741,2995,KIE_GDY,1
70,88,12,3.7,11.443558,384.91203,1777,KIE_GDY,1
70,89,13,4,11.169848,398.636947,1894,KIE_GDY,1
79,196,26,6.68,13.709942,131.81299,511,FEL_ROT,1
79,196,26,6.68,13.819005,135.413293,518,FEL_ROT,1
79,196,26,6.68,10.702838,137.1054,671,FEL_ROT,1
79,196,26,6.68,11.634054,130.497703,614,FEL_ROT,1
79,196,26,6.68,16.187891,128.850066,425,FEL_ROT,1
79,196,26,6.68,16.390114,130.437446,426,FEL_ROT,1
79,196,26,6.68,15.4425,130.882997,456,FEL_ROT,1
79,196,26,6.68,12.057357,128.020212,581,FEL_ROT,1
79,196,26,6.68,12.030383,131.133115,585,FEL_ROT,1
71,101,19,6,8.798144,118.604912,1557,FEL_ROT,1
79,196,26,6.68,12.552861,132.886897,547,FEL_ROT,1
71,101,19,6,11.2004,106.878083,536,FEL_ROT,1
79,196,26,6.68,15.113738,130.166151,466,FEL_ROT,1
79,196,26,6.68,15.324555,127.973109,450,FEL_ROT,1
79,196,26,6.68,15.141877,128.62066,440,FEL_ROT,1
79,196,26,6.68,15.155749,130.774007,454,FEL_ROT,1
79,196,26,6.68,14.933692,128.951077,457,FEL_ROT,1
79,196,26,6.68,13.441401,129.240814,516,FEL_ROT,1
79,196,26,6.68,13.05623,130.030624,528,FEL_ROT,1
79,196,26,6.68,13.662903,130.875933,510,FEL_ROT,1
79,196,26,6.68,13.847619,132.312293,510,FEL_ROT,1
79,196,26,6.68,13.764952,129.284244,489,FEL_ROT,1
79,196,26,6.68,14.807857,130.719748,442,FEL_ROT,1
71,101,19,6,10.26431,113.292455,1432,FEL_ROT,1
79,196,26,6.68,15.501606,128.138694,423,FEL_ROT,1
79,196,26,6.68,14.924286,129.685761,434,FEL_ROT,1
79,196,26,6.68,14.638567,129.829422,470,FEL_ROT,1
79,206,12,2.9,7.680198,169.01969,241,FEL_ROT,0
79,196,26,6.68,12.51831,102.166286,1962,FEL_ROT,1
79,196,26,6.68,13.871383,130.302314,486,FEL_ROT,1
79,196,26,6.68,15.037349,121.947339,424,FEL_ROT,1
79,196,26,6.68,13.830081,128.187545,492,FEL_ROT,1
79,196,26,6.68,14.766761,133.167791,473,FEL_ROT,1
79,196,26,6.68,12.109538,129.982386,553,FEL_ROT,1
79,196,26,6.68,13.230061,131.617333,505,FEL_ROT,1
79,89,14,4.49,10.50771,143.267757,743,FEL_ROT,1
79,196,26,6.68,13.153312,130.811999,524,FEL_ROT,1
79,196,26,6.68,13.016879,132.301361,525,FEL_ROT,1
79,196,26,6.68,14.159621,134.184165,501,FEL_ROT,1
79,196,26,6.68,10.899739,129.439591,651,FEL_ROT,1
79,196,26,6.68,14.183333,133.63536,486,FEL_ROT,1
79,196,26,6.68,14.735664,130.861934,460,FEL_ROT,1
71,101,19,6,9.86422,123.110256,1857,FEL_ROT,1
79,196,26,6.68,14.895045,127.608049,457,FEL_ROT,1
79,196,26,6.68,16.119231,129.383189,408,FEL_ROT,1
79,196,26,6.68,11.96546,131.898169,591,FEL_ROT,1
79,196,26,6.68,13.712211,132.273237,503,FEL_ROT,1
79,196,26,6.68,14.816438,131.46179,463,FEL_ROT,1
79,196,26,6.68,13.77678,132.502008,497,FEL_ROT,1
71,101,19,6,12.496479,114.289488,505,FEL_ROT,1
79,196,26,6.68,13.170423,132.272676,531,FEL_ROT,1
79,196,26,6.68,10.991192,137.795284,644,FEL_ROT,1
79,196,26,6.68,15.76925,131.323521,452,FEL_ROT,1
79,196,26,6.68,15.427138,130.048138,442,FEL_ROT,1
71,101,19,6,8.163182,116.496139,861,FEL_ROT,1
79,196,26,6.68,15.727181,129.655673,440,FEL_ROT,1
79,196,26,6.68,16.072299,131.368259,447,FEL_ROT,1
79,196,26,6.68,15.505484,129.313811,454,FEL_ROT,1
79,196,26,6.68,12.234628,128.813283,573,FEL_ROT,1
79,196,26,6.68,13.594236,131.696383,523,FEL_ROT,1
79,196,26,6.68,13.771242,131.144505,510,FEL_ROT,1
79,196,26,6.68,13.375872,133.39862,523,FEL_ROT,1
79,196,26,6.68,12.782584,131.08314,549,FEL_ROT,1
79,196,26,6.68,11.817337,122.166325,553,FEL_ROT,1
79,196,26,6.68,13.132229,130.529208,545,FEL_ROT,1
79,196,26,6.68,12.782637,129.556745,539,FEL_ROT,1
79,196,26,6.68,11.722078,134.40738,610,FEL_ROT,1
79,196,26,6.68,12.892476,130.361473,540,FEL_ROT,1
79,196,26,6.68,12.502077,131.199626,556,FEL_ROT,1
79,196,26,6.68,12.978528,129.432748,532,FEL_ROT,1
79,196,26,6.68,13.556021,130.558088,522,FEL_ROT,1
79,196,26,6.68,11.13925,134.997039,647,FEL_ROT,1
79,196,26,6.68,14.102456,124.941242,470,FEL_ROT,1
79,196,26,6.68,12.342063,131.615212,571,FEL_ROT,1
79,196,26,6.68,13.797035,131.331041,518,FEL_ROT,1
79,196,26,6.68,13.484,131.128673,524,FEL_ROT,1
79,196,26,6.68,12.947222,136.542412,551,FEL_ROT,1
79,196,26,6.68,12.550949,134.54432,563,FEL_ROT,1
79,196,26,6.68,11.451537,133.258463,638,FEL_ROT,1
79,196,26,6.68,13.235135,135.617226,547,FEL_ROT,1
79,196,26,6.68,13.894984,132.257817,514,FEL_ROT,1
79,196,26,6.68,13.69082,130.124029,523,FEL_ROT,1
79,196,26,6.68,13.12459,130.551699,543,FEL_ROT,1
79,196,26,6.68,13.21875,132.570065,538,FEL_ROT,1
79,196,26,6.68,11.622162,131.015912,648,FEL_ROT,1
79,196,26,6.68,12.619394,130.919102,547,FEL_ROT,1
79,196,26,6.68,13.601256,134.267064,523,FEL_ROT,1
79,196,26,6.68,15.474138,134.94425,466,FEL_ROT,1
79,196,26,6.68,11.45339,136.01036,645,FEL_ROT,1
79,196,26,6.68,15.328287,130.130632,432,FEL_ROT,1
70,81,11,3.72,8.220846,113.138621,861,FEL_ROT,1
79,196,26,6.68,14.157098,130.539551,513,FEL_ROT,1
79,196,26,6.697647,13.665686,123.159559,492,FEL_ROT,1
79,196,26,6.62,13.422917,128.776912,488,FEL_ROT,1
79,196,26,6.7,16.580427,132.880683,414,FEL_ROT,1
79,196,26,6.864968,13.227707,132.637107,513,FEL_ROT,1
79,196,26,6.523514,11.138378,132.072326,633,FEL_ROT,1
79,196,26,6.68,15.673735,133.71072,462,FEL_ROT,1
79,196,26,6.68,15.055346,132.499977,463,FEL_ROT,1
79,196,26,6.68,15.469163,128.921913,437,FEL_ROT,1
79,196,26,6.68,15.815033,124.737753,430,FEL_ROT,1
79,196,26,6.68,15.561502,128.922247,432,FEL_ROT,1
79,196,26,6.68,12.026289,127.188167,566,FEL_ROT,1
79,196,26,6.68,13.793103,124.933543,491,FEL_ROT,1
79,196,26,6.68,13.743165,125.298019,507,FEL_ROT,1
79,196,26,6.68,13.704348,125.579293,504,FEL_ROT,1
79,196,26,6.789318,12.664985,129.708546,517,FEL_ROT,1
79,196,26,6.795414,13.394904,128.626994,499,FEL_ROT,1
79,196,26,6.697297,13.904392,128.960321,511,FEL_ROT,1
79,196,26,6.68,14.525344,131.19817,488,FEL_ROT,1
79,196,26,6.68,14.507906,134.556066,515,FEL_ROT,1
79,196,26,6.68,11.67514,131.317515,625,FEL_ROT,1
79,196,26,6.8,15.5344,123.975752,456,FEL_ROT,1
79,196,26,6.9,17.141135,125.076456,423,FEL_ROT,1
79,196,26,6.68,14.465541,125.244602,490,FEL_ROT,1
79,196,26,6.68,13.607471,125.274613,536,FEL_ROT,1
79,196,26,6.68,13.452482,124.974707,549,FEL_ROT,1
79,196,26,6.68,13.45817,126.468434,517,FEL_ROT,1
79,196,26,6.68,13.192593,123.463242,503,FEL_ROT,1
79,196,26,6.68,13.628148,120.910824,480,FEL_ROT,1
79,196,26,6.68,11.885561,127.121377,604,FEL_ROT,1
79,196,26,6.8,15.84589,125.763278,454,FEL_ROT,1
71,366,48,12.2,11.453812,122.085668,608,FEL_ROT,1
79,196,26,6.906977,16.316279,129.530309,449,FEL_ROT,1
79,196,26,6.785366,14.728223,130.738717,458,FEL_ROT,1
79,196,26,6.699124,15.994161,130.894754,417,FEL_ROT,1
79,196,26,6.8025,16.295486,130.659766,420,FEL_ROT,1
71,275,40,10.350549,13.133791,123.95224,485,FEL_ROT,1
79,196,26,6.698,16.9064,129.821386,420,FEL_ROT,1
79,196,26,6.426486,14.321622,106.63282,445,FEL_ROT,1
79,196,26,6.6,16.859864,129.678249,435,FEL_ROT,1
79,196,26,6.604324,13.5,132.782434,531,FEL_ROT,1
79,196,26,6.602192,13.967808,130.703353,494,FEL_ROT,1
79,196,26,6.606458,9.736458,132.519992,760,FEL_ROT,1
79,196,26,6.521212,12.928283,128.039591,545,FEL_ROT,1
79,196,26,6.518412,13.074729,127.963313,539,FEL_ROT,1
79,196,26,6.799231,13.893269,125.639181,477,FEL_ROT,1
79,196,26,6.7,13.619681,132.8705,531,FEL_ROT,1
79,196,26,6.700803,11.727912,133.215153,617,FEL_ROT,1
79,196,26,6.79967,15.165347,130.903652,451,FEL_ROT,1
79,196,26,6.7,16.151211,130.765764,422,FEL_ROT,1
79,196,26,6.698587,15.383643,131.069899,443,FEL_ROT,1
79,196,26,6.8,15.792632,131.50787,436,FEL_ROT,1
79,196,26,6.69844,14.908156,131.881955,471,FEL_ROT,1
79,196,26,6.507353,11.990686,132.340628,601,FEL_ROT,1
79,196,26,6.6,12.713677,136.073224,578,FEL_ROT,1
79,196,26,6.6,13.216702,133.528429,551,FEL_ROT,1
79,196,26,6.7,13.283598,131.155534,531,FEL_ROT,1
79,196,26,6.700425,13.597877,135.530257,530,FEL_ROT,1
79,196,26,6.6,11.803641,138.515828,605,FEL_ROT,1
79,196,26,6.5,13.399554,133.333754,533,FEL_ROT,1
79,196,26,6.510789,12.859306,130.753628,537,FEL_ROT,1
79,196,26,6.511636,12.896061,132.131552,529,FEL_ROT,1
79,196,26,6.503865,13.053374,128.106847,523,FEL_ROT,1
79,196,26,6.6,11.309417,140.705073,636,FEL_ROT,1
79,196,26,6.670204,13.000583,129.34581,535,FEL_ROT,1
79,196,26,6.521416,13.650425,131.334137,515,FEL_ROT,1
79,196,26,6.612362,13.34898,129.736493,527,FEL_ROT,1
79,196,26,6.602247,13.408146,132.734688,529,FEL_ROT,1
79,196,26,6.604673,11.424248,136.209118,633,FEL_ROT,1
79,196,26,6.608919,15.132432,131.179001,460,FEL_ROT,1
79,196,26,6.782381,15.721825,128.692925,446,FEL_ROT,1
79,196,26,6.697664,15.257299,129.591699,450,FEL_ROT,1
79,196,26,6.8,15.634737,130.047665,452,FEL_ROT,1
79,196,26,6.5225,15.788214,126.804822,444,FEL_ROT,1
79,196,26,6.421853,12.374441,127.853798,577,FEL_ROT,1
79,196,26,6.602212,13.179425,133.178482,551,FEL_ROT,1
79,196,26,6.600928,13.317971,130.091904,532,FEL_ROT,1
79,196,26,6.6,13.802294,133.902948,530,FEL_ROT,1
79,196,26,6.4,13.881781,134.239229,528,FEL_ROT,1
79,196,26,6.404828,13.588506,131.894356,517,FEL_ROT,1
79,196,26,6.439326,11.762079,131.717774,600,FEL_ROT,1
79,196,26,6.5,13.18371,133.457094,561,FEL_ROT,1
79,196,26,6.6,14.178959,135.624377,510,FEL_ROT,1
79,197,26,6.74,12.72087,135.029121,533,FEL_ROT,1
79,197,26,6.74,12.867521,129.543289,540,FEL_ROT,1
79,197,26,6.74,11.619026,143.899199,649,FEL_ROT,1
79,197,26,6.74,13.663121,130.247649,499,FEL_ROT,1
79,197,26,6.74,13.258511,128.018879,508,FEL_ROT,1
71,150,22,7.47,13.656594,522.605402,5228,FEL_ROT,0
79,197,26,6.74,10.982209,127.104478,628,FEL_ROT,1
79,197,26,6.74,12.31571,129.799103,555,FEL_ROT,1
79,197,26,6.74,12.1,101.748531,782,FEL_ROT,1
79,197,26,6.74,12.903939,130.605409,535,FEL_ROT,1
79,197,26,6.74,14.390747,128.86541,459,FEL_ROT,1
79,197,26,6.74,12.120178,129.931036,552,FEL_ROT,1
79,88,12,4.44,7.346961,348.977404,11834,FEL_ROT,0
79,197,26,6.74,12.983333,131.557297,519,FEL_ROT,1
79,197,26,6.74,12.782085,133.925571,520,FEL_ROT,1
79,197,26,6.74,12.822403,129.109656,504,FEL_ROT,1
79,197,26,6.74,12.372,129.338053,535,FEL_ROT,1
79,197,26,6.74,12.27837,129.118895,540,FEL_ROT,1
79,197,26,6.74,12.116092,131.394172,559,FEL_ROT,1
79,197,26,6.74,12.715016,130.585031,540,FEL_ROT,1
71,257,32,8.36,11.521647,129.24746,574,FEL_ROT,1
79,143,23,5.05,14.067586,129.291785,483,FEL_ROT,1
79,143,23,5.05,12.957377,129.612616,522,FEL_ROT,1
79,143,23,5.05,13.610072,129.689518,497,FEL_ROT,1
79,143,23,5.05,12.058,129.145236,554,FEL_ROT,1
79,143,23,5.05,13.620553,121.880705,453,FEL_ROT,1
79,143,23,5.05,12.052121,55.156711,692,FEL_ROT,1
79,143,23,5.05,13.65963,126.805528,516,FEL_ROT,1
79,143,23,5.05,13.989764,122.126676,466,FEL_ROT,1
79,143,23,5.05,12.973832,115.613465,468,FEL_ROT,1
79,143,23,5.05,11.217337,130.440416,588,FEL_ROT,1
79,143,23,5.05,14.058868,126.7947,484,FEL_ROT,1
79,143,23,5.05,13.818699,120.177113,475,FEL_ROT,1
79,143,23,5.05,13.239404,127.875308,532,FEL_ROT,1
79,143,23,5.05,13.054392,130.824269,521,FEL_ROT,1
70,366,48,12.95,12.836686,122.715812,467,FEL_ROT,1
79,143,23,5.05,13.382993,128.960738,516,FEL_ROT,1
79,143,23,5.05,11.820659,129.157784,593,FEL_ROT,1
79,143,23,5.05,13.410839,127.623622,524,FEL_ROT,1
79,143,23,5.05,14.517308,133.992412,461,FEL_ROT,1
79,143,23,5.05,14.21,137.929482,575,FEL_ROT,1
79,143,23,5.05,11.576119,34.537592,712,FEL_ROT,1
79,143,23,5.05,13.080328,133.498331,529,FEL_ROT,1
71,257,32,8.36,12.293403,122.297927,445,FEL_ROT,1
70,88,13,4.58,7.380612,134.405263,1132,FEL_ROT,1
79,143,23,5.05,13.039117,130.20785,527,FEL_ROT,1
